	t	x	y
	121	8030.18	5.49953
	122	8526.72	5.49961
	123	9057.44	5.4997
	124	9624.7	5.49979
	125	10231	5.49989
	126	10879	5.5
	127	11571.7	5.50012
	128	12312	5.50025
	129	13103.2	5.50039
	130	13948.9	5.50053
	131	14852.7	5.50069
	132	15818.6	5.50086
	133	16851	5.50104
	134	17954.3	5.50123
	135	19133.4	5.50144
	136	20393.6	5.50166
	137	21740.3	5.5019
	138	23179.4	5.50216
	139	24717.3	5.50243
	140	26360.8	5.50272
	141	28117	5.50304
	142	29993.7	5.50337
	143	31999	5.50373
	144	34141.6	5.50412
	145	36431	5.50453
	146	38877.2	5.50497
	147	41490.6	5.50545
	148	44282.8	5.50595
	149	47265.9	5.50649
	150	50452.6	5.50707
	151	53856.9	5.50769
	152	57493.3	5.50835
	153	61377.6	5.50906
	154	65526.4	5.50982
	155	69957.5	5.51063
	156	74689.7	5.51149
	157	79743.4	5.51242
	158	85139.8	5.51341
	159	90901.9	5.51447
	160	97054	5.5156
	161	103622	5.51681
	162	110633	5.5181
	163	118117	5.51948
	164	126104	5.52096
	165	134628	5.52254
	166	143723	5.52422
	167	153427	5.52603
	168	163779	5.52795
	169	174821	5.53001
	170	186597	5.53221
	171	199154	5.53456
	172	212542	5.53707
	173	226812	5.53975
	174	242020	5.54262
	175	258225	5.54567
	176	275488	5.54894
	177	293874	5.55243
	178	313451	5.55615
	179	334291	5.56013
	180	356469	5.56437
	181	380090	3.0629
	182	405213	3.06557
	183	431923	3.06841
	184	460312	3.07144
	185	490473	3.07468
	186	522504	3.07813
	187	556506	3.08181
	188	592584	3.08574
	189	630847	3.08993
	190	671406	3.09439
	191	714376	3.09914
	192	759874	3.10421
	193	808019	3.10961
	194	858932	3.11536
	195	912737	3.12149
	196	969557	3.12801
	197	1.02951e+06	3.13495
	198	1.09273e+06	3.14234
	199	1.15933e+06	3.15019
	200	1.22943e+06	3.15855
	201	1.30315e+06	3.16743
	202	1.38059e+06	3.17687
	203	1.46187e+06	3.1869
	204	1.54706e+06	3.19756
	205	1.63628e+06	3.20887
	206	1.72959e+06	3.22087
	207	1.82706e+06	3.2336
	208	1.92874e+06	3.2471
	209	2.03467e+06	3.26141
	210	2.14488e+06	3.27656
	211	2.25936e+06	3.29261
	212	2.3781e+06	3.3096
	213	2.50107e+06	3.32756
	214	2.62821e+06	3.34655
	215	2.75943e+06	3.36661
	216	2.89463e+06	3.3878
	217	3.03369e+06	3.41016
	218	3.17643e+06	3.43373
	219	3.32269e+06	3.45859
	220	3.47226e+06	3.48476
	221	3.62491e+06	3.51231
	222	3.78038e+06	3.54129
	223	3.9384e+06	3.57175
	224	4.09867e+06	3.60375
	225	4.26088e+06	3.63734
	226	4.4247e+06	3.67257
	227	4.58977e+06	3.70949
	228	4.75576e+06	3.74816
	229	4.92228e+06	3.78863
	230	5.08898e+06	3.83096
	231	5.25547e+06	3.87519
	232	5.42141e+06	3.92138
	233	5.58641e+06	3.96958
	234	5.75012e+06	4.01984
	235	5.91221e+06	4.07221
	236	6.07233e+06	4.12673
	237	6.23018e+06	4.18347
	238	6.38547e+06	4.24245
	239	6.53791e+06	4.30374
	240	6.68725e+06	4.36737
	241	6.83327e+06	4.4334
	242	6.97576e+06	4.50187
	243	7.11455e+06	4.57283
	244	7.24948e+06	4.64631
	245	7.38042e+06	4.72237
	246	7.50726e+06	4.80105
	247	7.62994e+06	4.88239
	248	7.74838e+06	4.96643
	249	7.86256e+06	5.05323
	250	7.97247e+06	5.14282
	251	8.0781e+06	5.23526
	252	8.17948e+06	5.33058
	253	8.27665e+06	5.42883
	254	8.36967e+06	5.53006
	255	8.4586e+06	5.63431
	256	8.54351e+06	5.74164
	257	8.62451e+06	5.85208
	258	8.70168e+06	5.9657
	259	8.77513e+06	6.08254
	260	8.84498e+06	6.20266
	261	8.91133e+06	6.3261
	262	8.97431e+06	6.45293
	263	9.03404e+06	6.58319
	264	9.09063e+06	6.71696
	265	9.14422e+06	6.85427
	266	9.19493e+06	6.9952
	267	9.24287e+06	7.13981
	268	9.28818e+06	7.28817
	269	9.33096e+06	7.44033
	270	9.37135e+06	7.59637
	271	9.40947e+06	4.26601
	272	9.44542e+06	4.35622
	273	9.4793e+06	4.44869
	274	9.51121e+06	4.54345
	275	9.54126e+06	4.64055
	276	9.56954e+06	4.74002
	277	9.59615e+06	4.84193
	278	9.62117e+06	4.94631
	279	9.6447e+06	5.05321
	280	9.66681e+06	5.16269
	281	9.68759e+06	5.27478
	282	9.7071e+06	5.38955
	283	9.72543e+06	5.50705
	284	9.74264e+06	5.62734
	285	9.75879e+06	5.75046
	286	9.77394e+06	5.87648
	287	9.78816e+06	6.00545
	288	9.8015e+06	6.13745
	289	9.81401e+06	6.27252
	290	9.82574e+06	6.41074
	291	9.83674e+06	6.55217
	292	9.84705e+06	6.69688
	293	9.85671e+06	6.84493
	294	9.86577e+06	6.9964
	295	9.87425e+06	7.15136
	296	9.8822e+06	7.30989
	297	9.88964e+06	7.47206
	298	9.89662e+06	7.63795
	299	9.90315e+06	7.80763
	300	9.90926e+06	7.9812
	301	9.91499e+06	8.15873
	302	9.92035e+06	8.34032
	303	9.92537e+06	8.52604
	304	9.93007e+06	8.71599
	305	9.93447e+06	8.91026
	306	9.93858e+06	9.10894
	307	9.94243e+06	9.31214
	308	9.94604e+06	9.51995
	309	9.94941e+06	9.73247
	310	9.95256e+06	9.9498
	311	9.95551e+06	10.1721
	312	9.95827e+06	10.3993
	313	9.96085e+06	10.6318
	314	9.96326e+06	10.8694
	315	9.96552e+06	11.1125
	316	9.96763e+06	11.361
	317	9.9696e+06	11.6152
	318	9.97144e+06	11.875
	319	9.97316e+06	12.1408
	320	9.97477e+06	12.4125
	321	9.97627e+06	12.6904
	322	9.97768e+06	12.9745
	323	9.97899e+06	13.265
	324	9.98021e+06	13.562
	325	9.98135e+06	13.8658
	326	9.98242e+06	14.1763
	327	9.98341e+06	14.4939
	328	9.98434e+06	14.8186
	329	9.9852e+06	15.1506
	330	9.98601e+06	15.4901
	331	9.98676e+06	15.8371
	332	9.98746e+06	16.192
	333	9.98811e+06	16.5549
	334	9.98871e+06	16.9259
	335	9.98927e+06	17.3053
	336	9.9898e+06	17.6932
	337	9.99028e+06	18.0897
	338	9.99073e+06	18.4952
	339	9.99115e+06	18.9098
	340	9.99153e+06	19.3337
	341	9.99189e+06	19.7671
	342	9.99222e+06	20.2102
	343	9.99252e+06	20.6633
	344	9.9928e+06	21.1265
	345	9.99306e+06	21.6002
	346	9.9933e+06	22.0844
	347	9.99351e+06	22.5795
	348	9.99371e+06	23.0858
	349	9.99389e+06	23.6033
	350	9.99405e+06	24.1325
	351	9.9942e+06	24.6736
	352	9.99433e+06	25.2267
	353	9.99445e+06	25.7923
	354	9.99456e+06	26.3705
	355	9.99465e+06	26.9617
	356	9.99473e+06	27.5662
	357	9.9948e+06	28.1842
	358	9.99486e+06	28.816
	359	9.99491e+06	29.4621
	360	9.99495e+06	30.1225
	361	9.99511e+06	16.9389
	362	9.99526e+06	17.3188
	363	9.9954e+06	17.7072
	364	9.99552e+06	18.1043
	365	9.99563e+06	18.5104
	366	9.99574e+06	18.9255
	367	9.99583e+06	19.3499
	368	9.9959e+06	19.7839
	369	9.99598e+06	20.2276
	370	9.99604e+06	20.6812
	371	9.99609e+06	21.145
	372	9.99614e+06	21.6192
	373	9.99617e+06	22.104
	374	9.9962e+06	22.5997
	375	9.99623e+06	23.1065
	376	9.99625e+06	23.6247
	377	9.99626e+06	24.1544
	378	9.99626e+06	24.6961
	379	9.99626e+06	25.2499
	380	9.99626e+06	25.8161
	381	9.99624e+06	26.3949
	382	9.99623e+06	26.9868
	383	9.99621e+06	27.5919
	384	9.99618e+06	28.2106
	385	9.99615e+06	28.8431
	386	9.99612e+06	29.4898
	387	9.99608e+06	30.151
	388	9.99604e+06	30.827
	389	9.99599e+06	31.5181
	390	9.99594e+06	32.2247
	391	9.99589e+06	32.9471
	392	9.99583e+06	33.6857
	393	9.99577e+06	34.4409
	394	9.99571e+06	35.2129
	395	9.99564e+06	36.0022
	396	9.99557e+06	36.8092
	397	9.99549e+06	37.6343
	398	9.99542e+06	38.4778
	399	9.99534e+06	39.3403
	400	9.99525e+06	40.222
	401	9.99516e+06	41.1234
	402	9.99507e+06	42.045
	403	9.99498e+06	42.9873
	404	9.99488e+06	43.9506
	405	9.99478e+06	44.9355
	406	9.99468e+06	45.9423
	407	9.99457e+06	46.9718
	408	9.99446e+06	48.0242
	409	9.99435e+06	49.1002
	410	9.99424e+06	50.2002
	411	9.99412e+06	51.3249
	412	9.99399e+06	52.4747
	413	9.99387e+06	53.6501
	414	9.99374e+06	54.8519
	415	9.99361e+06	56.0805
	416	9.99347e+06	57.3366
	417	9.99333e+06	58.6208
	418	9.99319e+06	59.9336
	419	9.99304e+06	61.2758
	420	9.99289e+06	62.6479
	421	9.99273e+06	64.0508
	422	9.99258e+06	65.4849
	423	9.99241e+06	66.9511
	424	9.99225e+06	68.45
	425	9.99208e+06	69.9824
	426	9.9919e+06	71.5489
	427	9.99173e+06	73.1505
	428	9.99154e+06	74.7878
	429	9.99136e+06	76.4616
	430	9.99117e+06	78.1728
	431	9.99097e+06	79.9222
	432	9.99077e+06	81.7106
	433	9.99057e+06	83.5389
	434	9.99036e+06	85.4079
	435	9.99014e+06	87.3186
	436	9.98992e+06	89.2719
	437	9.9897e+06	91.2688
	438	9.98947e+06	93.3101
	439	9.98924e+06	95.397
	440	9.989e+06	97.5303
	441	9.98875e+06	99.7112
	442	9.9885e+06	101.941
	443	9.98825e+06	104.22
	444	9.98798e+06	106.549
	445	9.98772e+06	108.931
	446	9.98744e+06	111.366
	447	9.98716e+06	113.855
	448	9.98688e+06	116.399
	449	9.98658e+06	119
	450	9.98628e+06	121.658
	451	9.98651e+06	68.4092
	452	9.98671e+06	69.9399
	453	9.98688e+06	71.5047
	454	9.98703e+06	73.1044
	455	9.98715e+06	74.74
	456	9.98725e+06	76.412
	457	9.98732e+06	78.1214
	458	9.98737e+06	79.869
	459	9.98741e+06	81.6555
	460	9.98742e+06	83.482
	461	9.98741e+06	85.3492
	462	9.98739e+06	87.258
	463	9.98735e+06	89.2095
	464	9.98729e+06	91.2044
	465	9.98722e+06	93.2438
	466	9.98713e+06	95.3288
	467	9.98703e+06	97.4601
	468	9.98691e+06	99.639
	469	9.98678e+06	101.866
	470	9.98663e+06	104.143
	471	9.98648e+06	106.471
	472	9.98631e+06	108.851
	473	9.98612e+06	111.283
	474	9.98593e+06	113.77
	475	9.98572e+06	116.312
	476	9.9855e+06	118.911
	477	9.98528e+06	121.567
	478	9.98503e+06	124.282
	479	9.98478e+06	127.058
	480	9.98452e+06	129.896
	481	9.98425e+06	132.796
	482	9.98396e+06	135.761
	483	9.98367e+06	138.792
	484	9.98336e+06	141.89
	485	9.98305e+06	145.057
	486	9.98272e+06	148.295
	487	9.98238e+06	151.604
	488	9.98203e+06	154.986
	489	9.98167e+06	158.444
	490	9.9813e+06	161.978
	491	9.98092e+06	165.59
	492	9.98053e+06	169.283
	493	9.98013e+06	173.057
	494	9.97972e+06	176.915
	495	9.97929e+06	180.858
	496	9.97886e+06	184.889
	497	9.97841e+06	189.008
	498	9.97795e+06	193.219
	499	9.97748e+06	197.523
	500	9.977e+06	201.922
	501	9.9765e+06	206.418
	502	9.976e+06	211.013
	503	9.97548e+06	215.71
	504	9.97494e+06	220.511
	505	9.9744e+06	225.417
	506	9.97384e+06	230.432
	507	9.97327e+06	235.557
	508	9.97269e+06	240.795
	509	9.97209e+06	246.148
	510	9.97148e+06	251.62
	511	9.97085e+06	257.211
	512	9.97021e+06	262.926
	513	9.96955e+06	268.766
	514	9.96888e+06	274.734
	515	9.9682e+06	280.834
	516	9.9675e+06	287.067
	517	9.96678e+06	293.438
	518	9.96604e+06	299.948
	519	9.96529e+06	306.6
	520	9.96453e+06	313.398
	521	9.96374e+06	320.346
	522	9.96294e+06	327.445
	523	9.96212e+06	334.699
	524	9.96128e+06	342.112
	525	9.96042e+06	349.687
	526	9.95954e+06	357.427
	527	9.95865e+06	365.336
	528	9.95773e+06	373.417
	529	9.95679e+06	381.675
	530	9.95584e+06	390.112
	531	9.95486e+06	398.733
	532	9.95386e+06	407.541
	533	9.95283e+06	416.541
	534	9.95179e+06	425.736
	535	9.95072e+06	435.13
	536	9.94963e+06	444.728
	537	9.94851e+06	454.534
	538	9.94737e+06	464.552
	539	9.9462e+06	474.787
	540	9.94501e+06	485.243
	541	9.94593e+06	272.796
	542	9.94673e+06	278.839
	543	9.94742e+06	285.016
	544	9.94801e+06	291.328
	545	9.9485e+06	297.78
	546	9.94889e+06	304.373
	547	9.94919e+06	311.112
	548	9.94941e+06	317.998
	549	9.94955e+06	325.036
	550	9.94961e+06	332.228
	551	9.94959e+06	339.577
	552	9.94951e+06	347.088
	553	9.94936e+06	354.763
	554	9.94914e+06	362.605
	555	9.94885e+06	370.62
	556	9.94851e+06	378.809
	557	9.94811e+06	387.176
	558	9.94766e+06	395.726
	559	9.94714e+06	404.463
	560	9.94658e+06	413.389
	561	9.94597e+06	422.51
	562	9.9453e+06	431.828
	563	9.94459e+06	441.349
	564	9.94382e+06	451.077
	565	9.94302e+06	461.015
	566	9.94216e+06	471.169
	567	9.94126e+06	481.542
	568	9.94032e+06	492.139
	569	9.93934e+06	502.965
	570	9.93831e+06	514.025
	571	9.93723e+06	525.323
	572	9.93612e+06	536.864
	573	9.93496e+06	548.654
	574	9.93377e+06	560.696
	575	9.93253e+06	572.998
	576	9.93125e+06	585.563
	577	9.92992e+06	598.397
	578	9.92856e+06	611.506
	579	9.92716e+06	624.894
	580	9.92571e+06	638.569
	581	9.92422e+06	652.535
	582	9.92269e+06	666.799
	583	9.92112e+06	681.366
	584	9.9195e+06	696.242
	585	9.91785e+06	711.434
	586	9.91614e+06	726.948
	587	9.9144e+06	742.791
	588	9.91261e+06	758.968
	589	9.91078e+06	775.486
	590	9.9089e+06	792.353
	591	9.90697e+06	809.574
	592	9.905e+06	827.157
	593	9.90298e+06	845.109
	594	9.90091e+06	863.438
	595	9.8988e+06	882.149
	596	9.89663e+06	901.251
	597	9.89442e+06	920.752
	598	9.89215e+06	940.658
	599	9.88984e+06	960.978
	600	9.88747e+06	981.719
	601	9.88505e+06	1002.89
	602	9.88257e+06	1024.5
	603	9.88004e+06	1046.55
	604	9.87745e+06	1069.06
	605	9.8748e+06	1092.03
	606	9.8721e+06	1115.47
	607	9.86934e+06	1139.39
	608	9.86651e+06	1163.8
	609	9.86363e+06	1188.71
	610	9.86068e+06	1214.12
	611	9.85767e+06	1240.05
	612	9.8546e+06	1266.5
	613	9.85146e+06	1293.49
	614	9.84825e+06	1321.02
	615	9.84497e+06	1349.1
	616	9.84163e+06	1377.75
	617	9.83821e+06	1406.97
	618	9.83472e+06	1436.77
	619	9.83116e+06	1467.16
	620	9.82752e+06	1498.16
	621	9.82381e+06	1529.77
	622	9.82001e+06	1562
	623	9.81614e+06	1594.87
	624	9.81219e+06	1628.38
	625	9.80816e+06	1662.54
	626	9.80404e+06	1697.37
	627	9.79984e+06	1732.88
	628	9.79555e+06	1769.07
	629	9.79117e+06	1805.96
	630	9.78671e+06	1843.56
	631	9.79027e+06	1035.58
	632	9.79339e+06	1057.66
	633	9.79611e+06	1080.19
	634	9.79844e+06	1103.2
	635	9.8004e+06	1126.69
	636	9.80201e+06	1150.67
	637	9.80328e+06	1175.14
	638	9.80424e+06	1200.12
	639	9.80489e+06	1225.61
	640	9.80525e+06	1251.62
	641	9.80533e+06	1278.17
	642	9.80515e+06	1305.26
	643	9.80472e+06	1332.89
	644	9.80404e+06	1361.09
	645	9.80313e+06	1389.86
	646	9.80199e+06	1419.21
	647	9.80064e+06	1449.14
	648	9.79908e+06	1479.68
	649	9.79731e+06	1510.83
	650	9.79535e+06	1542.59
	651	9.7932e+06	1574.98
	652	9.79087e+06	1608.02
	653	9.78836e+06	1641.7
	654	9.78567e+06	1676.05
	655	9.78282e+06	1711.06
	656	9.7798e+06	1746.76
	657	9.77661e+06	1783.15
	658	9.77327e+06	1820.24
	659	9.76977e+06	1858.05
	660	9.76611e+06	1896.59
	661	9.76231e+06	1935.86
	662	9.75835e+06	1975.88
	663	9.75425e+06	2016.66
	664	9.75e+06	2058.21
	665	9.7456e+06	2100.54
	666	9.74106e+06	2143.66
	667	9.73638e+06	2187.59
	668	9.73155e+06	2232.33
	669	9.72658e+06	2277.9
	670	9.72147e+06	2324.31
	671	9.71621e+06	2371.56
	672	9.71082e+06	2419.68
	673	9.70528e+06	2468.67
	674	9.6996e+06	2518.55
	675	9.69378e+06	2569.32
	676	9.68781e+06	2621
	677	9.68171e+06	2673.59
	678	9.67545e+06	2727.11
	679	9.66905e+06	2781.58
	680	9.66251e+06	2836.99
	681	9.65581e+06	2893.36
	682	9.64897e+06	2950.71
	683	9.64198e+06	3009.04
	684	9.63484e+06	3068.37
	685	9.62755e+06	3128.69
	686	9.6201e+06	3190.04
	687	9.6125e+06	3252.4
	688	9.60474e+06	3315.8
	689	9.59683e+06	3380.25
	690	9.58875e+06	3445.75
	691	9.58052e+06	3512.31
	692	9.57212e+06	3579.94
	693	9.56355e+06	3648.65
	694	9.55482e+06	3718.45
	695	9.54593e+06	3789.35
	696	9.53686e+06	3861.35
	697	9.52762e+06	3934.47
	698	9.51821e+06	4008.7
	699	9.50862e+06	4084.06
	700	9.49886e+06	4160.56
	701	9.48891e+06	4238.19
	702	9.47879e+06	4316.96
	703	9.46848e+06	4396.89
	704	9.45798e+06	4477.97
	705	9.4473e+06	4560.2
	706	9.43643e+06	4643.6
	707	9.42537e+06	4728.17
	708	9.41412e+06	4813.9
	709	9.40267e+06	4900.8
	710	9.39103e+06	4988.87
	711	9.37918e+06	5078.12
	712	9.36714e+06	5168.54
	713	9.35489e+06	5260.13
	714	9.34244e+06	5352.9
	715	9.32978e+06	5446.83
	716	9.31692e+06	5541.94
	717	9.30384e+06	5638.21
	718	9.29056e+06	5735.64
	719	9.27706e+06	5834.23
	720	9.26334e+06	5933.97
	721	9.27556e+06	3324.78
	722	9.2865e+06	3386.98
	723	9.29623e+06	3450.29
	724	9.30479e+06	3514.71
	725	9.31225e+06	3580.26
	726	9.31864e+06	3646.93
	727	9.32402e+06	3714.75
	728	9.32844e+06	3783.7
	729	9.33193e+06	3853.81
	730	9.33454e+06	3925.06
	731	9.33631e+06	3997.48
	732	9.33727e+06	4071.07
	733	9.33745e+06	4145.82
	734	9.33689e+06	4221.75
	735	9.33562e+06	4298.85
	736	9.33366e+06	4377.14
	737	9.33105e+06	4456.62
	738	9.3278e+06	4537.29
	739	9.32395e+06	4619.15
	740	9.31952e+06	4702.2
	741	9.31452e+06	4786.45
	742	9.30897e+06	4871.89
	743	9.3029e+06	4958.54
	744	9.29632e+06	5046.38
	745	9.28924e+06	5135.42
	746	9.28169e+06	5225.66
	747	9.27367e+06	5317.1
	748	9.2652e+06	5409.72
	749	9.2563e+06	5503.54
	750	9.24697e+06	5598.55
	751	9.23722e+06	5694.74
	752	9.22707e+06	5792.11
	753	9.21652e+06	5890.66
	754	9.20559e+06	5990.37
	755	9.19427e+06	6091.24
	756	9.18259e+06	6193.26
	757	9.17054e+06	6296.43
	758	9.15813e+06	6400.74
	759	9.14538e+06	6506.17
	760	9.13228e+06	6612.71
	761	9.11884e+06	6720.36
	762	9.10506e+06	6829.1
	763	9.09096e+06	6938.91
	764	9.07653e+06	7049.79
	765	9.06178e+06	7161.72
	766	9.04671e+06	7274.67
	767	9.03133e+06	7388.65
	768	9.01564e+06	7503.62
	769	8.99965e+06	7619.56
	770	8.98335e+06	7736.47
	771	8.96675e+06	7854.32
	772	8.94986e+06	7973.08
	773	8.93267e+06	8092.73
	774	8.91519e+06	8213.26
	775	8.89742e+06	8334.64
	776	8.87936e+06	8456.84
	777	8.86102e+06	8579.83
	778	8.8424e+06	8703.59
	779	8.8235e+06	8828.1
	780	8.80432e+06	8953.31
	781	8.78487e+06	9079.22
	782	8.76514e+06	9205.77
	783	8.74514e+06	9332.95
	784	8.72487e+06	9460.72
	785	8.70434e+06	9589.04
	786	8.68354e+06	9717.89
	787	8.66248e+06	9847.23
	788	8.64116e+06	9977.02
	789	8.61958e+06	10107.2
	790	8.59774e+06	10237.8
	791	8.57565e+06	10368.8
	792	8.55331e+06	10500
	793	8.53072e+06	10631.5
	794	8.50788e+06	10763.3
	795	8.4848e+06	10895.2
	796	8.46148e+06	11027.3
	797	8.43792e+06	11159.5
	798	8.41412e+06	11291.8
	799	8.39009e+06	11424.1
	800	8.36583e+06	11556.4
	801	8.34134e+06	11688.6
	802	8.31662e+06	11820.8
	803	8.29168e+06	11952.8
	804	8.26653e+06	12084.6
	805	8.24115e+06	12216.2
	806	8.21557e+06	12347.5
	807	8.18977e+06	12478.5
	808	8.16377e+06	12609.2
	809	8.13756e+06	12739.5
	810	8.11115e+06	12869.3
	811	8.14144e+06	7175.38
	812	8.16952e+06	7274
	813	8.19547e+06	7373.96
	814	8.21935e+06	7475.25
	815	8.24123e+06	7577.84
	816	8.26117e+06	7681.7
	817	8.27924e+06	7786.81
	818	8.2955e+06	7893.15
	819	8.31002e+06	8000.69
	820	8.32285e+06	8109.39
	821	8.33406e+06	8219.24
	822	8.3437e+06	8330.2
	823	8.35183e+06	8442.25
	824	8.3585e+06	8555.35
	825	8.36377e+06	8669.47
	826	8.36769e+06	8784.58
	827	8.3703e+06	8900.65
	828	8.37166e+06	9017.65
	829	8.37181e+06	9135.54
	830	8.3708e+06	9254.28
	831	8.36867e+06	9373.85
	832	8.36546e+06	9494.2
	833	8.36121e+06	9615.3
	834	8.35595e+06	9737.12
	835	8.34974e+06	9859.61
	836	8.34259e+06	9982.73
	837	8.33455e+06	10106.5
	838	8.32564e+06	10230.7
	839	8.3159e+06	10355.5
	840	8.30536e+06	10480.8
	841	8.29405e+06	10606.5
	842	8.28199e+06	10732.6
	843	8.26921e+06	10859.1
	844	8.25574e+06	10985.9
	845	8.2416e+06	11112.9
	846	8.22681e+06	11240.2
	847	8.2114e+06	11367.7
	848	8.19539e+06	11495.3
	849	8.1788e+06	11623
	850	8.16164e+06	11750.7
	851	8.14394e+06	11878.5
	852	8.12572e+06	12006.2
	853	8.10699e+06	12133.8
	854	8.08777e+06	12261.4
	855	8.06808e+06	12388.7
	856	8.04793e+06	12515.8
	857	8.02734e+06	12642.7
	858	8.00632e+06	12769.3
	859	7.98489e+06	12895.5
	860	7.96306e+06	13021.4
	861	7.94085e+06	13146.8
	862	7.91826e+06	13271.7
	863	7.89531e+06	13396.1
	864	7.87201e+06	13520
	865	7.84838e+06	13643.2
	866	7.82442e+06	13765.8
	867	7.80015e+06	13887.7
	868	7.77558e+06	14008.9
	869	7.75071e+06	14129.3
	870	7.72556e+06	14248.9
	871	7.70013e+06	14367.6
	872	7.67445e+06	14485.5
	873	7.64851e+06	14602.4
	874	7.62233e+06	14718.4
	875	7.59591e+06	14833.4
	876	7.56927e+06	14947.3
	877	7.54241e+06	15060.1
	878	7.51534e+06	15171.9
	879	7.48807e+06	15282.5
	880	7.46061e+06	15391.9
	881	7.43297e+06	15500.1
	882	7.40515e+06	15607.1
	883	7.37716e+06	15712.9
	884	7.34901e+06	15817.3
	885	7.32071e+06	15920.4
	886	7.29226e+06	16022.2
	887	7.26367e+06	16122.5
	888	7.23496e+06	16221.5
	889	7.20611e+06	16319.1
	890	7.17715e+06	16415.2
	891	7.14808e+06	16509.8
	892	7.1189e+06	16603
	893	7.08963e+06	16694.6
	894	7.06026e+06	16784.8
	895	7.03081e+06	16873.3
	896	7.00128e+06	16960.3
	897	6.97168e+06	17045.8
	898	6.94201e+06	17129.6
	899	6.91228e+06	17211.9
	900	6.88249e+06	17292.5
	901	6.92945e+06	9601.06
	902	6.97431e+06	9692.56
	903	7.0171e+06	9785.33
	904	7.05784e+06	9879.33
	905	7.09653e+06	9974.53
	906	7.13322e+06	10070.9
	907	7.16792e+06	10168.4
	908	7.20066e+06	10267
	909	7.23149e+06	10366.6
	910	7.26042e+06	10467.3
	911	7.28749e+06	10568.9
	912	7.31275e+06	10671.5
	913	7.33622e+06	10774.9
	914	7.35795e+06	10879.2
	915	7.37798e+06	10984.3
	916	7.39635e+06	11090.2
	917	7.41309e+06	11196.8
	918	7.42824e+06	11304.1
	919	7.44186e+06	11412.1
	920	7.45397e+06	11520.6
	921	7.46463e+06	11629.6
	922	7.47386e+06	11739.2
	923	7.48172e+06	11849.2
	924	7.48823e+06	11959.6
	925	7.49345e+06	12070.4
	926	7.4974e+06	12181.5
	927	7.50013e+06	12292.9
