	t	x	y
	439	9.94074e+06	511.243
	440	9.93954e+06	522.484
	441	9.9383e+06	533.966
	442	9.93704e+06	545.695
	443	9.93574e+06	557.677
	444	9.9344e+06	569.915
	445	9.93303e+06	582.416
	446	9.93163e+06	595.185
	447	9.93019e+06	608.227
	448	9.92871e+06	621.547
	449	9.9272e+06	635.152
	450	9.92565e+06	649.047
	451	9.9247e+06	596.939
	452	9.92368e+06	610.009
	453	9.9226e+06	623.359
	454	9.92146e+06	636.995
	455	9.92026e+06	650.921
	456	9.91899e+06	665.145
	457	9.91767e+06	679.671
	458	9.91629e+06	694.506
	459	9.91485e+06	709.656
	460	9.91336e+06	725.127
	461	9.91181e+06	740.926
	462	9.9102e+06	757.059
	463	9.90854e+06	773.533
	464	9.90682e+06	790.354
	465	9.90505e+06	807.53
	466	9.90322e+06	825.066
	467	9.90133e+06	842.971
	468	9.89939e+06	861.251
	469	9.89739e+06	879.913
	470	9.89534e+06	898.966
	471	9.89323e+06	918.416
	472	9.89106e+06	938.27
	473	9.88884e+06	958.538
	474	9.88656e+06	979.226
	475	9.88421e+06	1000.34
	476	9.88182e+06	1021.9
	477	9.87936e+06	1043.89
	478	9.87684e+06	1066.34
	479	9.87426e+06	1089.26
	480	9.87161e+06	1112.64
	481	9.87e+06	1022.92
	482	9.86827e+06	1044.91
	483	9.86644e+06	1067.36
	484	9.86451e+06	1090.27
	485	9.86247e+06	1113.65
	486	9.86033e+06	1137.51
	487	9.85809e+06	1161.86
	488	9.85575e+06	1186.7
	489	9.85332e+06	1212.05
	490	9.85079e+06	1237.92
	491	9.84817e+06	1264.31
	492	9.84545e+06	1291.23
	493	9.84264e+06	1318.7
	494	9.83974e+06	1346.72
	495	9.83675e+06	1375.3
	496	9.83366e+06	1404.46
	497	9.83048e+06	1434.19
	498	9.8272e+06	1464.52
	499	9.82384e+06	1495.45
	500	9.82038e+06	1527
	501	9.81683e+06	1559.16
	502	9.81319e+06	1591.96
	503	9.80945e+06	1625.4
	504	9.80561e+06	1659.5
	505	9.80168e+06	1694.26
	506	9.79766e+06	1729.69
	507	9.79354e+06	1765.82
	508	9.78931e+06	1802.64
	509	9.785e+06	1840.16
	510	9.78058e+06	1878.41
	511	9.77789e+06	1725.85
	512	9.77503e+06	1761.82
	513	9.77199e+06	1798.49
	514	9.76879e+06	1835.87
	515	9.76541e+06	1873.97
	516	9.76187e+06	1912.8
	517	9.75816e+06	1952.37
	518	9.7543e+06	1992.69
	519	9.75028e+06	2033.77
	520	9.74611e+06	2075.63
	521	9.74178e+06	2118.28
	522	9.7373e+06	2161.73
	523	9.73267e+06	2205.98
	524	9.72789e+06	2251.06
	525	9.72296e+06	2296.96
	526	9.71788e+06	2343.71
	527	9.71266e+06	2391.32
	528	9.70729e+06	2439.79
	529	9.70177e+06	2489.14
	530	9.6961e+06	2539.37
	531	9.69029e+06	2590.51
	532	9.68433e+06	2642.55
	533	9.67822e+06	2695.52
	534	9.67196e+06	2749.43
	535	9.66555e+06	2804.28
	536	9.659e+06	2860.08
	537	9.65229e+06	2916.85
	538	9.64543e+06	2974.59
	539	9.63842e+06	3033.33
	540	9.63126e+06	3093.06
	541	9.62696e+06	2838.97
	542	9.62239e+06	2895.16
	543	9.61753e+06	2952.33
	544	9.61241e+06	3010.49
	545	9.60703e+06	3069.64
	546	9.60138e+06	3129.81
	547	9.59549e+06	3190.99
	548	9.58934e+06	3253.2
	549	9.58296e+06	3316.45
	550	9.57633e+06	3380.75
	551	9.56947e+06	3446.1
	552	9.56237e+06	3512.52
