	t	x	y
	435	0	9.97342
	436	0	9.97335
	437	0	9.97329
	438	0	9.97323
	439	0	9.97317
	440	0	9.97311
	441	0	9.97305
	442	0	9.97299
	443	0	9.97292
	444	0	9.97286
	445	0	9.9728
	446	0	9.97274
	447	0	9.97268
	448	0	9.97262
	449	0	9.97255
	450	0	9.97249
	451	0	9.97243
	452	0	9.97237
	453	0	9.97231
	454	0	9.97225
	455	0	9.97219
	456	0	9.97212
	457	0	9.97206
	458	0	9.972
	459	0	9.97194
	460	0	9.97188
	461	0	9.97182
	462	0	9.97176
	463	0	9.97169
	464	0	9.97163
	465	0	9.97157
	466	0	9.97151
	467	0	9.97145
	468	0	9.97139
	469	0	9.97133
	470	0	9.97126
	471	0	9.9712
	472	0	9.97114
	473	0	9.97108
	474	0	9.97102
	475	0	9.97096
	476	0	9.9709
	477	0	9.97083
	478	0	9.97077
	479	0	9.97071
	480	0	9.97065
	481	0	9.97059
	482	0	9.97053
	483	0	9.97047
	484	0	9.97041
	485	0	9.97034
	486	0	9.97028
	487	0	9.97022
	488	0	9.97016
	489	0	9.9701
	490	0	9.97004
	491	0	9.96998
	492	0	9.96991
	493	0	9.96985
	494	0	9.96979
	495	0	9.96973
	496	0	9.96967
	497	0	9.96961
	498	0	9.96955
	499	0	9.96948
	500	0	9.96942
	501	0	9.96936
	502	0	9.9693
	503	0	9.96924
	504	0	9.96918
	505	0	9.96912
	506	0	9.96905
	507	0	9.96899
	508	0	9.96893
	509	0	9.96887
	510	0	9.96881
	511	0	9.96875
	512	0	9.96869
	513	0	9.96862
	514	0	9.96856
	515	0	9.9685
	516	0	9.96844
	517	0	9.96838
	518	0	9.96832
	519	0	9.96826
	520	0	9.96819
	521	0	9.96813
	522	0	9.96807
	523	0	9.96801
	524	0	9.96795
	525	0	9.96789
	526	0	9.96783
	527	0	9.96776
	528	0	9.9677
	529	0	9.96764
	530	0	9.96758
	531	0	9.96752
	532	0	9.96746
	533	0	9.9674
	534	0	9.96734
	535	0	9.96727
	536	0	9.96721
	537	0	9.96715
	538	0	9.96709
	539	0	9.96703
	540	0	9.96697
	541	0	9.96691
	542	0	9.96684
	543	0	9.96678
	544	0	9.96672
	545	0	9.96666
	546	0	9.9666
	547	0	9.96654
	548	0	9.96648
	549	0	9.96641
	550	0	9.96635
	551	0	9.96629
	552	0	9.96623
	553	0	9.96617
	554	0	9.96611
	555	0	9.96605
	556	0	9.96599
	557	0	9.96592
	558	0	9.96586
	559	0	9.9658
	560	0	9.96574
	561	0	9.96568
	562	0	9.96562
	563	0	9.96556
	564	0	9.96549
	565	0	9.96543
	566	0	9.96537
	567	0	9.96531
	568	0	9.96525
	569	0	9.96519
	570	0	9.96513
	571	0	9.96506
	572	0	9.965
	573	0	9.96494
	574	0	9.96488
	575	0	9.96482
	576	0	9.96476
	577	0	9.9647
	578	0	9.96464
	579	0	9.96457
	580	0	9.96451
	581	0	9.96445
	582	0	9.96439
	583	0	9.96433
	584	0	9.96427
	585	0	9.96421
	586	0	9.96414
	587	0	9.96408
	588	0	9.96402
	589	0	9.96396
	590	0	9.9639
	591	0	9.96384
	592	0	9.96378
	593	0	9.96372
	594	0	9.96365
	595	0	9.96359
	596	0	9.96353
	597	0	9.96347
	598	0	9.96341
	599	0	9.96335
	600	0	9.96329
	601	0	9.96322
	602	0	9.96316
	603	0	9.9631
	604	0	9.96304
	605	0	9.96298
	606	0	9.96292
	607	0	9.96286
	608	0	9.9628
	609	0	9.96273
	610	0	9.96267
	611	0	9.96261
	612	0	9.96255
	613	0	9.96249
	614	0	9.96243
	615	0	9.96237
	616	0	9.96231
	617	0	9.96224
	618	0	9.96218
	619	0	9.96212
	620	0	9.96206
	621	0	9.962
	622	0	9.96194
	623	0	9.96188
	624	0	9.96181
	625	0	9.96175
	626	0	9.96169
	627	0	9.96163
	628	0	9.96157
	629	0	9.96151
	630	0	9.96145
	631	0	9.96139
	632	0	9.96132
	633	0	9.96126
	634	0	9.9612
	635	0	9.96114
	636	0	9.96108
	637	0	9.96102
	638	0	9.96096
	639	0	9.9609
	640	0	9.96083
	641	0	9.96077
	642	0	9.96071
	643	0	9.96065
	644	0	9.96059
	645	0	9.96053
	646	0	9.96047
	647	0	9.9604
	648	0	9.96034
	649	0	9.96028
	650	0	9.96022
	651	0	9.96016
	652	0	9.9601
	653	0	9.96004
	654	0	9.95998
	655	0	9.95991
	656	0	9.95985
	657	0	9.95979
	658	0	9.95973
	659	0	9.95967
	660	0	9.95961
	661	0	9.95955
	662	0	9.95949
	663	0	9.95942
	664	0	9.95936
	665	0	9.9593
	666	0	9.95924
	667	0	9.95918
	668	0	9.95912
	669	0	9.95906
	670	0	9.959
	671	0	9.95893
	672	0	9.95887
	673	0	9.95881
	674	0	9.95875
	675	0	9.95869
	676	0	9.95863
	677	0	9.95857
	678	0	9.95851
	679	0	9.95844
	680	0	9.95838
	681	0	9.95832
	682	0	9.95826
	683	0	9.9582
	684	0	9.95814
	685	0	9.95808
	686	0	9.95802
	687	0	9.95795
	688	0	9.95789
	689	0	9.95783
	690	0	9.95777
	691	0	9.95771
	692	0	9.95765
	693	0	9.95759
	694	0	9.95753
	695	0	9.95746
	696	0	9.9574
	697	0	9.95734
	698	0	9.95728
	699	0	9.95722
	700	0	9.95716
	701	0	9.9571
	702	0	9.95704
	703	0	9.95697
	704	0	9.95691
	705	0	9.95685
	706	0	9.95679
	707	0	9.95673
	708	0	9.95667
	709	0	9.95661
	710	0	9.95655
	711	0	9.95648
	712	0	9.95642
	713	0	9.95636
	714	0	9.9563
	715	0	9.95624
	716	0	9.95618
	717	0	9.95612
	718	0	9.95606
	719	0	9.95599
	720	0	9.95593
	721	0	9.95587
	722	0	9.95581
	723	0	9.95575
	724	0	9.95569
	725	0	9.95563
	726	0	9.95557
	727	0	9.9555
	728	0	9.95544
	729	0	9.95538
	730	0	9.95532
	731	0	9.95526
	732	0	9.9552
	733	0	9.95514
	734	0	9.95508
	735	0	9.95501
	736	0	9.95495
	737	0	9.95489
	738	0	9.95483
	739	0	9.95477
	740	0	9.95471
	741	0	9.95465
	742	0	9.95459
	743	0	9.95452
	744	0	9.95446
	745	0	9.9544
	746	0	9.95434
	747	0	9.95428
	748	0	9.95422
	749	0	9.95416
	750	0	9.9541
	751	0	9.95403
	752	0	9.95397
	753	0	9.95391
	754	0	9.95385
	755	0	9.95379
	756	0	9.95373
	757	0	9.95367
	758	0	9.95361
	759	0	9.95355
	760	0	9.95348
	761	0	9.95342
	762	0	9.95336
	763	0	9.9533
	764	0	9.95324
	765	0	9.95318
	766	0	9.95312
	767	0	9.95306
	768	0	9.95299
	769	0	9.95293
	770	0	9.95287
	771	0	9.95281
	772	0	9.95275
	773	0	9.95269
	774	0	9.95263
	775	0	9.95257
	776	0	9.9525
	777	0	9.95244
	778	0	9.95238
	779	0	9.95232
	780	0	9.95226
	781	0	9.9522
	782	0	9.95214
	783	0	9.95208
	784	0	9.95202
	785	0	9.95195
	786	0	9.95189
	787	0	9.95183
	788	0	9.95177
	789	0	9.95171
	790	0	9.95165
	791	0	9.95159
	792	0	9.95153
	793	0	9.95146
	794	0	9.9514
	795	0	9.95134
	796	0	9.95128
	797	0	9.95122
	798	0	9.95116
	799	0	9.9511
	800	0	9.95104
	801	0	9.95098
	802	0	9.95091
	803	0	9.95085
	804	0	9.95079
	805	0	9.95073
	806	0	9.95067
	807	0	9.95061
	808	0	9.95055
	809	0	9.95049
	810	0	9.95042
	811	0	9.95036
	812	0	9.9503
	813	0	9.95024
	814	0	9.95018
	815	0	9.95012
	816	0	9.95006
	817	0	9.95
	818	0	9.94994
	819	0	9.94987
	820	0	9.94981
	821	0	9.94975
	822	0	9.94969
	823	0	9.94963
	824	0	9.94957
	825	0	9.94951
	826	0	9.94945
	827	0	9.94938
	828	0	9.94932
	829	0	9.94926
	830	0	9.9492
	831	0	9.94914
	832	0	9.94908
	833	0	9.94902
	834	0	9.94896
	835	0	9.9489
	836	0	9.94883
	837	0	9.94877
	838	0	9.94871
	839	0	9.94865
	840	0	9.94859
	841	0	9.94853
	842	0	9.94847
	843	0	9.94841
	844	0	9.94835
	845	0	9.94828
	846	0	9.94822
	847	0	9.94816
	848	0	9.9481
	849	0	9.94804
	850	0	9.94798
	851	0	9.94792
	852	0	9.94786
	853	0	9.9478
	854	0	9.94773
	855	0	9.94767
	856	0	9.94761
	857	0	9.94755
	858	0	9.94749
	859	0	9.94743
	860	0	9.94737
	861	0	9.94731
	862	0	9.94724
	863	0	9.94718
	864	0	9.94712
	865	0	9.94706
	866	0	9.947
	867	0	9.94694
	868	0	9.94688
	869	0	9.94682
	870	0	9.94676
	871	0	9.94669
	872	0	9.94663
	873	0	9.94657
	874	0	9.94651
	875	0	9.94645
	876	0	9.94639
	877	0	9.94633
	878	0	9.94627
	879	0	9.94621
	880	0	9.94614
	881	0	9.94608
	882	0	9.94602
	883	0	9.94596
	884	0	9.9459
	885	0	9.94584
	886	0	9.94578
	887	0	9.94572
	888	0	9.94566
	889	0	9.94559
	890	0	9.94553
	891	0	9.94547
	892	0	9.94541
	893	0	9.94535
	894	0	9.94529
	895	0	9.94523
	896	0	9.94517
	897	0	9.94511
	898	0	9.94504
	899	0	9.94498
	900	0	9.94492
	901	0	9.94486
	902	0	9.9448
	903	0	9.94474
	904	0	9.94468
	905	0	9.94462
	906	0	9.94456
	907	0	9.94449
	908	0	9.94443
	909	0	9.94437
	910	0	9.94431
	911	0	9.94425
	912	0	9.94419
	913	0	9.94413
	914	0	9.94407
	915	0	9.94401
	916	0	9.94395
	917	0	9.94388
	918	0	9.94382
	919	0	9.94376
	920	0	9.9437
	921	0	9.94364
	922	0	9.94358
	923	0	9.94352
	924	0	9.94346
	925	0	9.9434
	926	0	9.94333
	927	0	9.94327
	928	0	9.94321
	929	0	9.94315
	930	0	9.94309
	931	0	9.94303
	932	0	9.94297
	933	0	9.94291
	934	0	9.94285
	935	0	9.94278
	936	0	9.94272
	937	0	9.94266
	938	0	9.9426
	939	0	9.94254
	940	0	9.94248
	941	0	9.94242
	942	0	9.94236
	943	0	9.9423
	944	0	9.94223
	945	0	9.94217
	946	0	9.94211
	947	0	9.94205
	948	0	9.94199
	949	0	9.94193
	950	0	9.94187
	951	0	9.94181
	952	0	9.94175
	953	0	9.94169
	954	0	9.94162
	955	0	9.94156
	956	0	9.9415
	957	0	9.94144
	958	0	9.94138
	959	0	9.94132
	960	0	9.94126
	961	0	9.9412
	962	0	9.94114
	963	0	9.94107
	964	0	9.94101
	965	0	9.94095
	966	0	9.94089
	967	0	9.94083
	968	0	9.94077
	969	0	9.94071
	970	0	9.94065
	971	0	9.94059
	972	0	9.94053
	973	0	9.94046
	974	0	9.9404
	975	0	9.94034
	976	0	9.94028
	977	0	9.94022
	978	0	9.94016
	979	0	9.9401
	980	0	9.94004
	981	0	9.93998
	982	0	9.93991
	983	0	9.93985
	984	0	9.93979
	985	0	9.93973
	986	0	9.93967
	987	0	9.93961
	988	0	9.93955
	989	0	9.93949
	990	0	9.93943
	991	0	9.93937
	992	0	9.9393
	993	0	9.93924
	994	0	9.93918
	995	0	9.93912
	996	0	9.93906
	997	0	9.939
	998	0	9.93894
	999	0	9.93888
	1000	0	9.93882
	1001	0	9.93876
	1002	0	9.93869
	1003	0	9.93863
	1004	0	9.93857
	1005	0	9.93851
	1006	0	9.93845
	1007	0	9.93839
	1008	0	9.93833
	1009	0	9.93827
	1010	0	9.93821
	1011	0	9.93815
	1012	0	9.93808
	1013	0	9.93802
	1014	0	9.93796
	1015	0	9.9379
	1016	0	9.93784
	1017	0	9.93778
	1018	0	9.93772
	1019	0	9.93766
	1020	0	9.9376
	1021	0	9.93754
	1022	0	9.93747
	1023	0	9.93741
	1024	0	9.93735
	1025	0	9.93729
	1026	0	9.93723
	1027	0	9.93717
	1028	0	9.93711
	1029	0	9.93705
	1030	0	9.93699
	1031	0	9.93693
	1032	0	9.93686
	1033	0	9.9368
	1034	0	9.93674
	1035	0	9.93668
	1036	0	9.93662
	1037	0	9.93656
	1038	0	9.9365
	1039	0	9.93644
	1040	0	9.93638
	1041	0	9.93632
	1042	0	9.93625
	1043	0	9.93619
	1044	0	9.93613
	1045	0	9.93607
	1046	0	9.93601
	1047	0	9.93595
	1048	0	9.93589
	1049	0	9.93583
	1050	0	9.93577
	1051	0	9.93571
	1052	0	9.93564
	1053	0	9.93558
	1054	0	9.93552
	1055	0	9.93546
	1056	0	9.9354
	1057	0	9.93534
	1058	0	9.93528
	1059	0	9.93522
	1060	0	9.93516
	1061	0	9.9351
	1062	0	9.93503
	1063	0	9.93497
	1064	0	9.93491
	1065	0	9.93485
	1066	0	9.93479
	1067	0	9.93473
	1068	0	9.93467
	1069	0	9.93461
	1070	0	9.93455
	1071	0	9.93449
	1072	0	9.93442
	1073	0	9.93436
	1074	0	9.9343
	1075	0	9.93424
	1076	0	9.93418
	1077	0	9.93412
	1078	0	9.93406
	1079	0	9.934
	1080	0	9.93394
	1081	0	9.93388
	1082	0	9.93381
	1083	0	9.93375
	1084	0	9.93369
	1085	0	9.93363
	1086	0	9.93357
	1087	0	9.93351
	1088	0	9.93345
	1089	0	9.93339
	1090	0	9.93333
	1091	0	9.93327
	1092	0	9.93321
	1093	0	9.93314
	1094	0	9.93308
	1095	0	9.93302
	1096	0	9.93296
	1097	0	9.9329
	1098	0	9.93284
	1099	0	9.93278
	1100	0	9.93272
	1101	0	9.93266
	1102	0	9.9326
	1103	0	9.93253
	1104	0	9.93247
	1105	0	9.93241
	1106	0	9.93235
	1107	0	9.93229
	1108	0	9.93223
	1109	0	9.93217
	1110	0	9.93211
	1111	0	9.93205
	1112	0	9.93199
	1113	0	9.93193
	1114	0	9.93186
	1115	0	9.9318
	1116	0	9.93174
	1117	0	9.93168
	1118	0	9.93162
	1119	0	9.93156
	1120	0	9.9315
	1121	0	9.93144
	1122	0	9.93138
	1123	0	9.93132
	1124	0	9.93126
	1125	0	9.93119
	1126	0	9.93113
	1127	0	9.93107
	1128	0	9.93101
	1129	0	9.93095
	1130	0	9.93089
	1131	0	9.93083
	1132	0	9.93077
	1133	0	9.93071
	1134	0	9.93065
	1135	0	9.93058
	1136	0	9.93052
	1137	0	9.93046
	1138	0	9.9304
	1139	0	9.93034
	1140	0	9.93028
	1141	0	9.93022
	1142	0	9.93016
	1143	0	9.9301
	1144	0	9.93004
	1145	0	9.92998
	1146	0	9.92991
	1147	0	9.92985
	1148	0	9.92979
	1149	0	9.92973
	1150	0	9.92967
	1151	0	9.92961
	1152	0	9.92955
	1153	0	9.92949
	1154	0	9.92943
	1155	0	9.92937
	1156	0	9.92931
	1157	0	9.92924
	1158	0	9.92918
	1159	0	9.92912
	1160	0	9.92906
	1161	0	9.929
	1162	0	9.92894
	1163	0	9.92888
	1164	0	9.92882
	1165	0	9.92876
	1166	0	9.9287
	1167	0	9.92864
	1168	0	9.92857
	1169	0	9.92851
	1170	0	9.92845
	1171	0	9.92839
	1172	0	9.92833
	1173	0	9.92827
	1174	0	9.92821
	1175	0	9.92815
	1176	0	9.92809
	1177	0	9.92803
	1178	0	9.92797
	1179	0	9.92791
	1180	0	9.92784
	1181	0	9.92778
	1182	0	9.92772
	1183	0	9.92766
	1184	0	9.9276
	1185	0	9.92754
	1186	0	9.92748
	1187	0	9.92742
	1188	0	9.92736
	1189	0	9.9273
	1190	0	9.92724
	1191	0	9.92717
	1192	0	9.92711
	1193	0	9.92705
	1194	0	9.92699
	1195	0	9.92693
	1196	0	9.92687
	1197	0	9.92681
	1198	0	9.92675
	1199	0	9.92669
	1200	0	9.92663
	1201	0	9.92657
	1202	0	9.9265
	1203	0	9.92644
	1204	0	9.92638
	1205	0	9.92632
	1206	0	9.92626
	1207	0	9.9262
	1208	0	9.92614
	1209	0	9.92608
	1210	0	9.92602
	1211	0	9.92596
	1212	0	9.9259
	1213	0	9.92584
	1214	0	9.92577
	1215	0	9.92571
	1216	0	9.92565
	1217	0	9.92559
	1218	0	9.92553
	1219	0	9.92547
	1220	0	9.92541
	1221	0	9.92535
	1222	0	9.92529
	1223	0	9.92523
	1224	0	9.92517
	1225	0	9.9251
	1226	0	9.92504
	1227	0	9.92498
	1228	0	9.92492
	1229	0	9.92486
	1230	0	9.9248
	1231	0	9.92474
	1232	0	9.92468
	1233	0	9.92462
	1234	0	9.92456
	1235	0	9.9245
	1236	0	9.92444
	1237	0	9.92437
	1238	0	9.92431
	1239	0	9.92425
	1240	0	9.92419
	1241	0	9.92413
	1242	0	9.92407
	1243	0	9.92401
	1244	0	9.92395
	1245	0	9.92389
	1246	0	9.92383
	1247	0	9.92377
	1248	0	9.92371
	1249	0	9.92364
	1250	0	9.92358
	1251	0	9.92352
	1252	0	9.92346
	1253	0	9.9234
	1254	0	9.92334
	1255	0	9.92328
	1256	0	9.92322
	1257	0	9.92316
	1258	0	9.9231
	1259	0	9.92304
	1260	0	9.92298
	1261	0	9.92291
	1262	0	9.92285
	1263	0	9.92279
	1264	0	9.92273
	1265	0	9.92267
	1266	0	9.92261
	1267	0	9.92255
	1268	0	9.92249
	1269	0	9.92243
	1270	0	9.92237
	1271	0	9.92231
	1272	0	9.92225
	1273	0	9.92218
	1274	0	9.92212
	1275	0	9.92206
	1276	0	9.922
	1277	0	9.92194
	1278	0	9.92188
	1279	0	9.92182
	1280	0	9.92176
	1281	0	9.9217
	1282	0	9.92164
	1283	0	9.92158
	1284	0	9.92152
	1285	0	9.92145
	1286	0	9.92139
	1287	0	9.92133
	1288	0	9.92127
	1289	0	9.92121
	1290	0	9.92115
	1291	0	9.92109
	1292	0	9.92103
	1293	0	9.92097
	1294	0	9.92091
	1295	0	9.92085
	1296	0	9.92079
	1297	0	9.92073
	1298	0	9.92066
	1299	0	9.9206
	1300	0	9.92054
	1301	0	9.92048
	1302	0	9.92042
	1303	0	9.92036
	1304	0	9.9203
	1305	0	9.92024
	1306	0	9.92018
	1307	0	9.92012
	1308	0	9.92006
	1309	0	9.92
	1310	0	9.91993
	1311	0	9.91987
	1312	0	9.91981
	1313	0	9.91975
	1314	0	9.91969
	1315	0	9.91963
	1316	0	9.91957
	1317	0	9.91951
	1318	0	9.91945
	1319	0	9.91939
	1320	0	9.91933
	1321	0	9.91927
	1322	0	9.91921
	1323	0	9.91914
	1324	0	9.91908
	1325	0	9.91902
	1326	0	9.91896
	1327	0	9.9189
	1328	0	9.91884
	1329	0	9.91878
	1330	0	9.91872
	1331	0	9.91866
	1332	0	9.9186
	1333	0	9.91854
	1334	0	9.91848
	1335	0	9.91842
	1336	0	9.91835
	1337	0	9.91829
	1338	0	9.91823
	1339	0	9.91817
	1340	0	9.91811
	1341	0	9.91805
	1342	0	9.91799
	1343	0	9.91793
	1344	0	9.91787
	1345	0	9.91781
	1346	0	9.91775
	1347	0	9.91769
	1348	0	9.91763
	1349	0	9.91756
	1350	0	9.9175
	1351	0	9.91744
	1352	0	9.91738
	1353	0	9.91732
	1354	0	9.91726
	1355	0	9.9172
	1356	0	9.91714
	1357	0	9.91708
	1358	0	9.91702
	1359	0	9.91696
